,id,title,text,entity,negative,key_entity,our_negative,our_key_entity
6425,11426,,杭州辰展网络科技有限公司旗下的竞优理财于5月2日下午起客服全部失联，晚间开始停止发新标疑似跑路，5月3日已经有多名杭州本地投资者报案，全国各地投资者也纷纷在当地报案，目前统计其非法集资及**金额已经达上亿，希望杭州当地公安尽快立案，积极破案，尽早追回赃款减少投资者的损失赞赏支持2人打赏分享:赞0|收藏(0)竞优理财官网资料平台档案>>回复使用道具举报,优理财;竞优理财;杭州辰展网络科技有限公司;本地投,1,杭州辰展网络科技有限公司,1,竞优理财;本地投;杭州辰展网络科技有限公司
6429,11430,,2018年7月14日，杭州市公安局西湖分局对杭州钱内助金融信息服务有限公司（平台名：钱内助）涉嫌非法吸收公众存款案立案侦查,助金;杭州钱内助金融信息服务有限公司;钱内助,1,杭州钱内助金融信息服务有限公司;钱内助,1,杭州钱内助金融信息服务有限公司
6437,11438,#团贷网暴雷[超话]##团贷网暴雷[超话]##团贷网暴雷[超话]##团贷网暴雷[超话]#政府引导媒体宣传，仍然一秒定义非法，不要以为这只是22w个家庭的事，这是13亿老百姓每个人的事，今天是团贷，明天又是谁？会不会有一天是微信支付宝？会不会有一天是你信用破产的医保社保？ ?,#团贷网暴雷[超话]##团贷网暴雷[超话]##团贷网暴雷[超话]##团贷网暴雷[超话]#政府引导媒体宣传，仍然一秒定义非法，不要以为这只是22w个家庭的事，这是13亿老百姓每个人的事，今天是团贷，明天又是谁？会不会有一天是微信支付宝？会不会有一天是你信用破产的医保社保？ ?,微信支付;团贷网,1,团贷网,1,微信支付
6438,11439,金融开放对保险行业来说吃肉的狼多了。保险大涨?尤其是头部保险企业。平安陆金所还有负面。当然拉起来出一直到是一种手法。还要重视回购的影响。今天茅台弱，不知道是大家对酒精危害逐步启蒙还是期权大佬在平衡？@中国平安 @贵州茅台 ?,金融开放对保险行业来说吃肉的狼多了。保险大涨?尤其是头部保险企业。平安陆金所还有负面。当然拉起来出一直到是一种手法。还要重视回购的影响。今天茅台弱，不知道是大家对酒精危害逐步启蒙还是期权大佬在平衡？@中国平安 @贵州茅台 ?,陆金所;贵州茅台;中国平安,1,陆金所,1,贵州茅台
6445,11446,#P2P网贷平台暴雷百姓血本无归# 何止是团贷网，所有的P2P平台能有几个是真正可靠的，尤其是那些小平台其实处理起来更容易，可偏偏却被搁置，杳杳无音，这些平台有几个是真正没有国家颁发的相关资质和支持，最后却定性为非法集资，#团贷网被立案侦查# 在这样的国家安全感何在？ #投米乐理财#,#P2P网贷平台暴雷百姓血本无归# 何止是团贷网，所有的P2P平台能有几个是真正可靠的，尤其是那些小平台其实处理起来更容易，可偏偏却被搁置，杳杳无音，这些平台有几个是真正没有国家颁发的相关资质和支持，最后却定性为非法集资，#团贷网被立案侦查# 在这样的国家安全感何在？ #投米乐理财#,投米乐理财;团贷网,1,团贷网,1,投米乐理财
6459,11460,,从10月开始，车投宝的诸多投资人向中国江西网新闻热线0791-86849275反映，自己的投资收益一直没有收到，车投宝出现提现困难的情况,多投;车投宝,1,车投宝,1,多投;车投宝
6460,11461,#团贷网诈骗#团贷网，3.15晚会上刚刚颁发了奖章，3月27号爆雷当天22万人血本无归，48小时过去了，到底如何赔付人民群众的财产？ 把人民的本金还给大家，良性退出！ @中国消费者协会 @中国人民银行征信中心 @国家税务总局 @CCTV焦点访谈 @人民日报 @中国警方在线 @平安东莞  @公安部刑侦局 ...全文：  ?,#团贷网诈骗#团贷网，3.15晚会上刚刚颁发了奖章，3月27号爆雷当天22万人血本无归，48小时过去了，到底如何赔付人民群众的财产？ 把人民的本金还给大家，良性退出！ @中国消费者协会 @中国人民银行征信中心 @国家税务总局 @CCTV焦点访谈 @人民日报 @中国警方在线 @平安东莞  @公安部刑侦局 ...全文： http://m.weibo.cn/6306048286/4355548197884362 ?,中国人民银行;团贷网,1,团贷网,1,中国人民银行
6461,11462,,7月30日，科技金融在线曾报道，有投资者爆料称，国资系平台国金宝老板失联跑路，平台工作人员已报警，大量投资人前往维权,国金宝;科技金融,1,国金宝,1,国金宝;科技金融
6463,11464,看看人家东莞警方 再看看上海松江斐讯联璧金融和四川斐讯成都华夏万家 再看看兰州今金贷张彦军 再看看钱盆网梁华强 再看看天津E周行 没啥说的 有地方政府牵头的最后都是拍的死死的 但有人说团贷线下涉及的资金体量更大 想想都可怕 都是往死里骗啊 早死早超生吧 把多少人榨干了 人心涣散啊 骗子都有背景,看看人家东莞警方 再看看上海松江斐讯联璧金融和四川斐讯成都华夏万家 再看看兰州今金贷张彦军 再看看钱盆网梁华强 再看看天津E周行 没啥说的 有地方政府牵头的最后都是拍的死死的 但有人说团贷线下涉及的资金体量更大 想想都可怕 都是往死里骗啊 早死早超生吧 把多少人榨干了 人心涣散啊 骗子都有背景,钱盆网;联璧金融;E周行;斐讯;e周行;华夏万家;今金贷;团贷,1,钱盆网;联璧金融;E周行;斐讯;华夏万家;今金贷;团贷,1,团贷;e周行;华夏万家;斐讯;钱盆网;E周行;今金贷;联璧金融
6464,11465,????传世集团金融集资诈骗6万受害人7多人案件概况此情况书是多名受害群众一起提供线索描述，便于公安、检察院、政府等为民做主的机关单位查出该公司诈骗事实的真相，具体情况介绍如下：??? 青岛传世普惠实业集团有限公司成立日期212年6月4日前身青岛众合普惠投资管理有限公司，曾用名青岛传世普惠投 ?????,????传世集团金融集资诈骗6000万受害人700多人案件概况此情况书是多名受害群众一起提供线索描述，便于公安、检察院、政府等为民做主的机关单位查出该公司诈骗事实的真相，具体情况介绍如下：??? 青岛传世普惠实业集团有限公司成立日期2012年06月4日前身青岛众合普惠投资管理有限公司，曾用名青岛传世普惠投 ?????,普惠投资(京);青岛传世普惠投 ????;青岛众合普惠投资管理有限公司;惠投资;青岛传世普惠实业集团有限公司;普惠投资,1,青岛传世普惠投 ????;青岛众合普惠投资管理有限公司;青岛传世普惠实业集团有限公司,1,青岛传世普惠投 ????;普惠投资(京);青岛传世普惠实业集团有限公司;青岛众合普惠投资管理有限公司
6471,11472,,互金晚报：待收5亿的乐金所将清盘；上海发布非法集资办案指导意见,乐金所;乐金,1,乐金所,1,乐金
6475,11476,,网站首页我要出借信息披露备案信息关于司库平台数据产品介绍合作机构运营报告出借者教育新闻动态从业机构信息风险管理信息法人承诺书在线争议解决安全保障我的司库最新公告欺诈行为公告新闻动态小知识最新公告欺诈行为公告新闻动态小知识司库金服2019年元旦放假通知编辑日期：2018-12-26浏览人数：80尊敬的司库金服会员：根据国务院办公厅《关于2019年节假日安排的通知》，结合平台实际情况，现将元旦节放假安排通知如下：一、放假时间2018年12月30日（星期天）—2019年1月1日（星期二），共3天,司库金服;风险管理,1,司库金服,1,司库金服;风险管理
6478,11479,皮兔皮预警资讯：红岭创投第13兑付推迟到7月15日 爱投资逾期处置提速, {IMG:1} {IMG:2} 坚守本分，勿忘初衷，午安！ P2P行业资讯 1 快鹿系列案二审宣判：驳回上诉、维持原判 7月9日，上海市高级人民法院对被告单位上海快鹿投资(集团)有限公司(以下简称快鹿集团)、 上海长宁东虹桥小额贷款股份有限公司(以下简称东虹桥小贷公司)、上海东虹桥融资担保股份有限公司 (以下简称东虹桥担保公司)以及被告人黄家骝、韦炎平、周萌萌、徐琪(美国籍)等15人集资诈骗、非法吸收公众存款系列上诉案依法作出终审裁判，裁定驳回上诉、维持原判。（来源：上海市高级人民法院）2 京东三度发声：承兴未结账款确认函经核实均为伪造 7月9日晚间，京东再次澄清，称网上流传的图片，是近期在警方调证过程中，警方出具了多份所谓承兴与京东未结账款的确认函，经京东核实均为伪造。（来源：新京报）3 诺亚踩雷发酵：京东苏宁撇清关系 8家机构曾为承兴融资 7月9日，港股公司承兴国际（02662.HK）、A股公司博信股份（600083.SH）实控人罗静被上海公安刑事拘留一事风高浪急。 21世纪经济报道梳理公开信息发现，至少8家资管机构和第三方财富管理机构曾经为承兴国际融资，包括信托、券商资管和私募基金。 而京东和苏宁方面均对记者表示，在多个融资项目中作为第一还款来源的他们，对此事并不知情。（来源：21世纪经济报道） 4 央行公布支付牌照续展结果：17家顺利通过、2家落榜 7月9日，人民银行公布新一批非银行支付机构《支付业务许可证》续展决定，本次需要续展的支付机构共19家，其中17家成功续展。 值得注意的是，天下支付科技有限公司、新疆一卡通商务服务有限公司2家不在准予续展名单中。 根据网贷天眼统计，截至目前，人民银行共分七个批次完成《支付业务许可证》的续展工作，此前已注销支付机构33家。 5 爱投资逾期处置提速 国有资产管理公司入局 爱投资平台在其官网发布公告称，国厚资产管理公司经过两个多月的时间完成了对省心计划产品的债权梳理，后期的清收、处置即将展开。 根据公告内容，对应标的资产涉及出借人本金127亿元，标的资产回收金额预期回收率最高可达60% P2P平台预警资讯 1 红岭创投：平台系统重构 第13兑付推迟到7月15日 7月9日，红岭创投对外发布《关于平台兑付时间暂时调整的说明》(下称说明)。 说明中提到，作为缩减成本及费用计划的一部分，为节省服务器等IT费用开支，同时维护和保障平台兑付的稳定进行， 平台现已完成首批服务压缩及系统重构的准备工作，计划本周实施落地。因此，平台近期第十三次兑付将调整为7月15日进行。 {IMG:3} 2 佳乾财富：实际控制人徐某娟缉捕回国 7月9日，杭州市公安局江干分局对外发布相关案情通报， 称2019年7月5日，经公安部统一指挥、柬埔寨警方大力协助，省、市、区公安机关三级联动，将浙江博佳投资管理有限公司实际控制人徐某娟缉捕回国。 {IMG:4} 3 合拍在线：10人移送审查起诉 冻结3400万 7月9日晚间，深圳公安局福田分局对外通报合拍在线平台涉嫌非法吸存案最新进展。 警方已依法将刘某、关某竹、崔某等十名犯罪嫌疑人移送至深圳市福田区人民检察院审查起诉;经警方多方核查追缴，现已累计冻结资金3400万人民币; {IMG:5} 今日小皮给大家分享简洁式行业资讯及平台预警概述，希望这些消息能帮助大家，了解行业平台最新状态情况。 相关投之家、网信、团贷网、雪山贷、红岭创投及其他问题平台案件皮兔皮将持续跟踪，希望分享的信息能够帮助到大家。 {IMG:6} 免责声明 1、本条推文转载自网贷天眼，由皮兔皮综合整理报道； 2、转载目的在于传递更多信息，并不代表本平台赞同其观点和对其真实性负责。如涉及文章内容、版权和其它问题，请在30日内与本平台联系，我们将在第一时间删除内容； 3、本平台只提供参考并不提供任何投资及应用建议。本平台拥有对此声明的最终解释权； 4、对于转载内容引起的法律责任、行政处理或其他损失，本平台不替转载源头承担任何责任； 5、媒体、商务、转载合作请联系小编微信：memories1030 {IMG:7} ●今金贷案进展：张彦军等6人被捕 ?警方公开统一还款账户！ ●e租宝投资人注意了！北京一中院喊你去登记信息了！ ●速看！又一家平台已兑付完本息后宣布停运 ●皮兔皮预警资讯：蓝天格锐50名犯罪嫌疑人被抓? ●多多理财出借人注意 警方喊你确认身份和权益 ●300亿钱宝网案宣判：张小雷获刑15年 没收财产1亿 ●合拍在线案最新：10名嫌疑人已移送至检查院审查起诉 ●最新！P2P大时贷案2名嫌犯已移送审查起诉 ●皮兔皮P2P预警资讯：网利宝被爆已立案 ●深圳P2P平台多赢普惠宣布良性退出 待收5.4亿 ●在车上的速看!有融网、抓钱猫等4家P2P案最新进展 ●杭州一涉案P2P实控人落网 非法吸收公众存款1.89亿 ●皮兔皮P2P预警资讯：口袋理财关联催收公司老板被通缉 {IMG:8} 无论有多忙，请花1秒钟把它放到您的圈子里！ 可能您的朋友会关注！谢谢！,爱投资（粤）;冠群驰骋;雪山贷;红岭创投;爱投资;投之家;团贷网;合拍在线;草根投资,1,冠群驰骋;雪山贷;红岭创投;爱投资;投之家;团贷网;合拍在线;草根投资,1,冠群驰骋;雪山贷;合拍在线;红岭创投;投之家;爱投资;草根投资
